Contract,tenure,MonthlyCharges,InternetService_No,InternetService_Fiber optic,OnlineSecurity,TechSupport,PaperlessBilling,SeniorCitizen,is_Autometic_payment,Churn
1,69,104.7,False,True,0,1,1,0,1,1
0,30,77.9,False,True,0,0,0,1,0,0
0,33,90.65,False,True,1,0,1,0,0,0
2,54,110.45,False,True,0,1,1,1,0,0
1,59,68.7,False,False,1,1,0,0,1,0
0,55,44.85,False,False,1,0,1,1,0,0
1,69,29.8,False,False,0,0,1,1,1,0
1,66,88.9,False,True,0,0,1,0,1,0
1,37,58.75,False,False,1,1,1,0,0,0
1,9,19.85,True,False,0,0,0,1,1,0
2,69,86.9,False,False,1,1,0,0,1,0
0,10,59.65,False,False,0,0,1,0,0,0
0,40,55.25,False,False,1,0,1,0,0,1
0,13,66.4,False,False,0,0,0,0,1,0
0,6,90.1,False,True,0,0,1,0,0,1
2,69,20.15,True,False,0,0,0,0,1,0
1,66,108.1,False,True,0,1,1,1,1,0
0,11,53.75,False,False,0,0,0,0,0,1
1,46,56.9,False,False,1,1,0,0,0,0
0,6,89.3,False,True,0,0,0,0,0,1
0,56,109.6,False,True,1,1,1,0,0,0
2,70,25.15,True,False,0,0,0,0,1,0
1,33,79.15,False,False,0,1,1,0,0,0
2,72,66.75,False,False,1,1,0,0,1,0
0,3,95.2,False,True,0,0,1,0,0,1
0,19,48.8,False,False,0,1,0,0,0,0
0,5,45.7,False,False,0,0,0,1,0,1
2,71,80.7,False,False,0,1,1,0,1,0
0,8,74.5,False,True,1,0,1,0,0,1
0,1,20.55,True,False,0,0,0,0,1,0
0,1,79.65,False,True,0,0,1,0,0,1
1,61,115.1,False,True,1,1,1,0,0,0
2,71,59.7,False,False,1,1,0,0,1,0
1,68,86.45,False,True,0,0,0,0,1,0
1,46,33.7,False,False,0,1,0,0,1,0
1,33,80.1,False,True,1,0,0,0,1,0
2,53,104.05,False,True,1,1,1,0,1,0
0,50,108.75,False,True,1,0,0,1,1,0
1,57,41.1,False,False,1,1,1,0,1,0
2,54,20.35,True,False,0,0,1,0,1,0
0,60,105.9,False,True,0,0,1,1,0,0
0,28,101.3,False,True,0,1,1,1,1,1
0,1,80.05,False,True,0,0,1,0,0,1
0,29,89.2,False,True,0,0,1,0,0,1
0,10,65.5,False,False,0,1,1,0,0,0
0,43,40.45,False,False,1,0,1,0,0,0
0,13,70.45,False,True,0,0,0,1,1,0
2,43,78.8,False,False,1,1,1,0,0,0
0,19,83.65,False,True,0,0,1,0,0,1
0,1,90.1,False,True,0,0,1,0,0,0
2,69,82.45,False,False,1,1,1,0,1,0
2,61,20.25,True,False,0,0,0,0,1,0
0,43,66.25,False,False,1,1,0,0,1,0
0,6,19.5,True,False,0,0,0,0,1,1
0,1,51.25,False,False,0,1,0,0,0,1
0,56,89.7,False,True,0,0,0,0,0,0
2,70,64.55,False,False,1,1,0,0,1,0
0,1,45.6,False,False,0,0,1,0,0,1
1,49,93.65,False,True,0,0,1,0,0,0
0,6,49.65,False,False,0,1,1,0,1,1
2,32,73.6,False,False,1,1,0,0,0,0
2,72,109.75,False,True,1,1,1,1,0,0
2,37,61.45,False,False,1,1,0,0,1,0
1,69,106.4,False,True,1,1,1,0,1,0
0,26,81.9,False,False,0,1,0,0,1,0
1,58,105.2,False,True,0,0,1,0,1,0
1,24,54.6,False,False,0,1,0,0,1,0
1,5,20.55,True,False,0,0,0,0,0,0
0,15,20.0,True,False,0,0,1,0,0,1
2,30,19.7,True,False,0,0,0,0,0,0
1,55,66.05,False,False,1,1,1,0,1,0
0,25,34.0,False,False,0,0,1,0,1,1
0,10,92.5,False,True,0,1,1,1,0,1
2,44,54.05,False,False,1,1,1,0,1,0
1,47,58.9,False,False,1,1,1,0,0,0
0,13,88.35,False,True,0,0,0,0,0,1
2,49,107.95,False,True,0,1,1,0,1,1
1,64,96.9,False,True,1,1,1,0,0,0
0,1,19.1,True,False,0,0,0,0,0,0
0,20,50.0,False,False,0,1,0,0,0,0
2,37,45.4,False,False,1,1,0,0,0,0
0,30,85.45,False,True,0,0,0,0,0,0
1,38,84.1,False,False,1,0,0,0,1,0
0,1,74.45,False,True,0,0,1,1,0,1
0,37,64.75,False,False,0,0,1,0,0,1
2,52,66.25,False,False,1,1,0,0,1,0
2,71,76.9,False,False,1,1,1,0,1,0
0,26,89.8,False,True,0,0,0,0,0,1
2,66,74.6,False,False,1,0,1,0,1,0
2,72,116.95,False,True,1,1,1,0,1,0
1,25,40.65,False,False,1,0,1,0,1,0
2,69,114.35,False,True,1,1,1,0,1,0
2,53,69.7,False,False,1,0,0,0,1,0
1,12,95.5,False,True,0,0,0,0,0,1
0,26,98.65,False,True,0,1,1,0,0,0
0,21,61.65,False,False,0,0,0,0,0,0
0,1,89.35,False,True,0,0,1,0,0,0
0,48,95.4,False,True,1,1,1,0,0,0
1,26,35.4,False,False,1,0,0,0,1,0
2,60,19.95,True,False,0,0,0,0,0,0
0,18,19.25,True,False,0,0,0,0,0,0
0,10,29.65,False,False,0,1,1,1,0,1
0,5,84.5,False,True,1,0,1,0,0,1
1,4,20.4,True,False,0,0,1,0,0,0
2,65,24.75,True,False,0,0,0,0,1,0
2,70,25.35,True,False,0,0,0,0,0,0
0,18,90.7,False,True,0,0,1,0,1,1
2,62,20.0,True,False,0,0,0,0,1,0
2,66,59.75,False,False,1,0,1,0,0,0
2,65,82.5,False,False,1,1,1,0,1,0
0,3,70.3,False,True,0,0,1,1,0,1
0,34,20.35,True,False,0,0,0,0,0,0
0,16,90.8,False,True,0,0,1,0,1,0
1,54,103.95,False,True,1,0,1,0,1,1
0,50,104.95,False,True,0,1,1,1,0,0
2,71,105.25,False,True,0,1,1,0,0,0
0,10,74.75,False,True,0,0,1,0,0,1
0,1,50.8,False,False,0,1,1,0,0,1
1,18,23.75,True,False,0,0,0,0,0,0
0,4,61.3,False,False,0,1,1,0,0,0
2,58,75.8,False,False,1,1,0,0,0,0
1,56,98.0,False,True,1,0,1,0,0,0
0,2,80.25,False,True,0,0,1,0,0,1
0,32,78.9,False,True,0,0,1,0,0,1
1,56,52.0,False,False,1,1,1,0,0,0
0,36,84.75,False,True,0,0,1,0,0,1
0,4,64.4,False,False,0,1,1,0,0,0
0,53,85.45,False,True,0,0,0,0,1,1
0,10,45.8,False,False,0,0,1,0,1,0
0,4,30.5,False,False,0,1,0,0,0,0
0,1,19.9,True,False,0,0,0,0,0,1
0,51,69.15,False,True,0,0,0,0,0,0
0,12,99.45,False,True,0,0,1,1,0,1
1,6,49.25,False,False,0,1,1,0,0,0
2,63,39.35,False,False,0,1,0,0,1,0
0,1,70.6,False,True,0,0,1,0,0,1
0,48,105.1,False,True,0,1,1,0,1,0
0,5,81.0,False,True,0,0,1,0,1,1
1,35,20.1,True,False,0,0,1,0,1,0
0,6,84.85,False,True,0,0,1,0,0,1
0,2,19.75,True,False,0,0,0,0,0,0
1,50,19.75,True,False,0,0,0,0,1,0
0,33,70.4,False,True,0,0,1,0,1,0
2,31,20.45,True,False,0,0,0,0,0,0
2,9,20.35,True,False,0,0,0,0,0,0
0,54,86.2,False,False,0,1,1,0,0,0
1,46,95.65,False,True,1,0,1,0,1,0
1,34,103.8,False,True,1,0,1,0,0,0
2,71,97.2,False,True,1,0,1,0,0,0
2,63,63.55,False,False,1,1,0,0,0,0
2,51,24.95,True,False,0,0,0,0,1,0
0,26,89.15,False,True,0,0,1,1,0,1
2,64,99.0,False,True,1,0,1,0,1,0
0,1,24.8,False,False,0,0,1,1,0,1
1,61,85.55,False,True,0,1,1,1,1,0
0,15,94.0,False,True,0,0,1,0,1,0
1,64,105.65,False,True,0,1,1,0,1,1
0,18,50.3,False,False,0,0,1,0,0,0
1,57,95.0,False,True,0,0,1,0,0,0
2,14,61.4,False,False,1,0,1,0,1,0
0,18,80.55,False,True,0,0,1,1,1,0
2,72,78.5,False,True,1,0,0,1,1,0
2,70,114.3,False,True,1,1,0,0,1,0
2,38,20.05,True,False,0,0,0,0,0,0
2,68,62.65,False,False,1,1,0,0,1,0
0,13,80.85,False,True,0,0,1,0,0,1
2,65,92.7,False,True,1,0,1,1,1,0
0,30,100.45,False,True,0,0,0,0,0,0
2,51,75.2,False,False,0,1,1,0,1,0
0,31,84.75,False,True,1,0,1,0,1,0
0,9,89.45,False,True,0,0,0,0,0,1
2,72,79.5,False,False,1,1,1,0,1,0
0,10,72.15,False,False,0,0,1,0,1,1
1,37,19.8,True,False,0,0,1,0,0,0
0,2,76.4,False,False,0,1,0,0,0,1
1,55,100.9,False,True,1,0,1,0,0,0
0,33,95.3,False,True,1,0,1,0,1,0
1,46,90.95,False,True,0,1,0,0,1,0
0,1,54.5,False,False,1,1,0,0,0,0
0,20,61.6,False,False,0,0,1,1,0,1
0,9,79.9,False,True,0,0,1,0,0,1
0,32,96.15,False,True,0,0,1,1,1,1
0,19,49.6,False,False,0,0,1,0,1,0
2,70,65.3,False,False,1,1,0,0,1,1
2,61,25.0,True,False,0,0,1,0,1,0
0,26,45.45,False,False,0,0,0,0,0,0
0,45,107.75,False,True,0,0,1,0,1,0
2,62,89.1,False,True,0,0,1,0,1,0
0,1,19.65,True,False,0,0,0,0,0,1
0,3,44.75,False,False,0,0,0,0,0,0
1,41,101.6,False,True,1,0,1,0,1,0
2,67,103.15,False,True,0,1,0,0,1,0
0,1,84.65,False,True,0,0,1,0,0,1
1,71,95.65,False,True,1,0,0,0,0,0
1,37,75.1,False,False,1,0,0,0,1,0
2,60,61.35,False,False,1,1,1,0,0,0
0,1,69.55,False,True,0,0,1,1,0,1
0,6,19.7,True,False,0,0,0,0,1,0
0,13,31.05,False,False,0,0,1,0,0,1
0,11,51.0,False,False,1,0,0,0,1,0
0,7,51.0,False,False,1,0,1,0,0,1
0,10,88.85,False,True,0,0,1,0,0,0
2,34,20.05,True,False,0,0,0,0,1,0
2,62,65.1,False,False,1,1,1,0,0,0
1,64,70.15,False,False,0,1,1,0,0,0
0,1,44.35,False,False,0,0,1,0,1,1
2,25,20.75,True,False,0,0,1,0,0,0
1,26,56.05,False,False,0,0,1,0,0,0
1,10,19.95,True,False,0,0,1,0,1,0
1,53,98.6,False,True,1,0,0,0,0,0
0,7,79.7,False,True,0,0,1,0,0,1
0,33,79.0,False,True,0,0,1,0,1,0
2,71,89.45,False,True,0,0,0,1,1,0
0,29,74.2,False,True,0,0,1,0,0,0
0,24,81.0,False,False,1,1,0,0,1,0
0,20,49.6,False,False,0,0,1,0,0,0
0,1,84.6,False,True,0,0,1,0,0,0
0,54,55.0,False,False,0,0,1,0,1,1
0,5,84.85,False,True,0,0,1,1,0,1
2,72,84.2,False,False,1,1,1,0,1,0
2,52,106.3,False,True,1,1,1,0,0,0
0,9,69.05,False,True,0,0,0,0,0,0
0,1,45.4,False,False,0,0,1,0,0,0
0,1,73.65,False,True,0,0,1,1,0,1
1,33,73.9,False,False,0,1,1,0,0,1
0,55,77.75,False,True,0,0,1,0,0,1
2,69,99.35,False,True,0,1,1,0,0,0
0,1,50.75,False,False,1,0,1,0,0,0
2,54,87.1,False,False,1,1,0,0,1,0
1,33,20.15,True,False,0,0,1,0,0,0
1,45,98.7,False,True,0,1,1,1,1,0
0,11,25.2,False,False,0,0,0,0,0,0
0,6,55.7,False,False,1,0,1,0,1,0
0,21,65.35,False,False,1,0,0,0,1,0
2,65,25.3,True,False,0,0,1,0,1,0
0,6,84.35,False,True,0,0,1,1,0,1
0,8,84.95,False,True,1,0,0,0,0,1
0,11,73.85,False,True,0,1,1,0,0,1
2,43,24.25,True,False,0,0,0,0,0,0
1,49,51.8,False,False,0,0,1,0,1,1
0,1,46.0,False,False,0,0,0,1,0,1
0,15,79.4,False,True,0,0,1,1,0,1
2,60,60.5,False,False,1,0,0,0,1,0
0,17,25.1,False,False,0,0,0,0,1,0
0,16,71.8,False,True,0,0,1,1,1,1
1,35,20.05,True,False,0,0,0,0,1,0
1,44,88.4,False,True,0,0,0,1,0,1
1,12,30.25,False,False,0,1,0,0,1,0
0,1,20.2,True,False,0,0,0,0,0,0
1,28,59.9,False,False,1,1,1,0,0,0
2,70,25.15,True,False,0,0,0,0,1,0
0,5,46.0,False,False,0,0,0,0,0,1
0,18,101.3,False,True,0,0,0,0,1,0
2,70,76.95,False,False,1,1,1,0,1,0
0,9,55.3,False,False,0,0,1,0,0,0
2,67,92.45,False,True,1,1,1,1,1,0
0,1,48.45,False,False,1,0,1,0,1,0
2,18,19.35,True,False,0,0,0,0,0,0
0,4,51.75,False,False,0,0,0,0,1,1
1,71,86.7,False,True,1,0,1,1,1,0
0,30,94.4,False,True,1,0,1,0,0,1
0,1,55.7,False,False,1,0,0,0,0,0
1,55,84.25,False,True,1,0,1,0,1,0
0,59,64.65,False,False,0,1,1,0,0,0
0,1,70.15,False,True,0,0,1,0,0,1
0,7,69.2,False,True,0,0,1,0,1,0
2,45,54.65,False,False,1,1,0,0,1,0
1,54,24.75,True,False,0,0,1,0,1,0
1,51,23.95,True,False,0,0,1,0,0,0
1,72,105.0,False,True,0,0,0,1,1,0
1,44,59.85,False,False,1,1,1,0,1,0
0,2,20.05,True,False,0,0,0,0,0,0
1,66,92.15,False,True,0,0,1,0,1,0
1,68,44.8,False,False,1,0,0,0,0,0
2,31,20.9,True,False,0,0,0,0,1,0
0,21,95.4,False,True,0,0,1,1,1,0
0,21,80.35,False,True,1,0,0,0,0,0
2,55,85.1,False,False,1,1,1,0,1,0
0,9,34.7,False,False,0,0,1,0,1,1
2,71,115.05,False,True,1,1,1,1,1,0
0,1,81.1,False,True,0,0,1,0,0,1
1,22,19.95,True,False,0,0,0,0,0,0
0,1,20.55,True,False,0,0,0,0,0,1
2,61,106.6,False,True,0,1,1,0,0,1
2,67,86.15,False,False,0,1,0,0,1,0
0,14,78.85,False,True,1,0,0,1,0,0
0,59,106.75,False,True,1,1,1,0,0,1
0,21,86.55,False,True,0,0,0,1,1,0
0,4,42.4,False,False,1,1,0,0,0,0
0,3,89.45,False,True,0,0,1,0,0,1
2,70,24.25,True,False,0,0,0,0,1,0
0,3,97.9,False,True,0,1,1,0,0,1
1,21,20.5,True,False,0,0,0,1,1,0
0,20,19.6,True,False,0,0,1,0,1,0
1,22,20.25,True,False,0,0,0,0,1,0
0,1,55.7,False,False,0,0,1,0,0,1
2,63,20.6,True,False,0,0,1,0,0,0
2,70,19.8,True,False,0,0,0,0,1,0
0,13,79.8,False,True,0,0,1,0,0,1
0,5,80.2,False,True,0,0,0,0,0,0
2,72,116.4,False,True,1,1,1,0,1,0
0,13,31.65,False,False,0,0,1,0,0,0
0,61,94.15,False,True,0,1,0,0,1,0
0,1,20.65,True,False,0,0,0,0,0,0
0,56,76.85,False,True,0,1,1,1,1,0
0,4,20.15,True,False,0,0,0,0,0,0
2,35,55.25,False,False,1,0,0,0,0,0
0,18,39.05,False,False,0,0,1,0,0,1
2,72,82.15,False,False,0,0,0,0,1,0
1,49,103.0,False,True,1,1,0,1,1,0
0,44,95.1,False,True,1,1,1,0,1,0
0,3,83.9,False,True,0,1,1,1,0,1
0,37,95.15,False,True,0,0,1,0,0,0
1,61,79.8,False,False,0,0,1,0,0,0
2,70,74.8,False,False,1,1,1,0,1,0
0,1,69.85,False,True,0,0,1,1,0,1
0,41,20.45,True,False,0,0,0,0,0,0
1,70,78.35,False,False,1,1,0,0,1,0
0,1,53.55,False,False,0,0,1,0,0,1
1,51,19.1,True,False,0,0,0,0,0,0
2,42,20.0,True,False,0,0,0,0,0,0
2,70,93.9,False,True,1,1,0,0,1,1
1,48,19.95,True,False,0,0,0,0,1,0
2,68,113.15,False,True,1,1,1,0,0,1
2,48,24.0,True,False,0,0,0,0,1,0
0,26,84.95,False,True,0,0,0,1,0,1
0,11,80.5,False,True,0,0,1,0,1,1
0,1,19.3,True,False,0,0,1,0,0,1
1,27,19.15,True,False,0,0,0,0,0,0
1,46,91.3,False,True,0,0,1,1,1,0
0,1,49.65,False,False,0,0,1,0,0,1
2,46,54.35,False,False,0,1,0,0,1,1
0,25,19.15,True,False,0,0,1,0,0,0
0,4,88.45,False,True,0,0,1,0,0,1
2,13,19.75,True,False,0,0,0,0,0,0
1,31,75.5,False,False,1,1,1,0,1,0
0,23,83.75,False,True,0,0,1,0,0,0
0,2,19.4,True,False,0,0,0,0,0,0
2,65,26.5,True,False,0,0,0,0,1,0
0,22,90.5,False,True,0,1,1,1,1,1
1,55,19.15,True,False,0,0,0,0,1,0
0,9,94.85,False,True,0,1,1,0,0,1
0,7,69.95,False,True,0,0,1,0,1,1
1,35,40.9,False,False,0,1,0,0,0,0
2,6,80.25,False,False,1,1,1,0,0,0
0,1,48.6,False,False,1,0,1,0,1,1
0,17,70.8,False,True,0,0,1,0,0,0
0,10,60.2,False,False,0,0,0,0,0,0
1,15,55.2,False,False,0,1,0,0,1,0
0,40,55.8,False,False,1,0,1,1,0,1
1,13,54.15,False,False,1,1,0,0,1,0
0,29,80.15,False,True,0,0,1,0,1,1
0,3,75.5,False,True,0,0,1,0,0,1
0,58,100.4,False,True,0,1,1,1,1,0
1,45,62.55,False,False,1,1,1,0,1,0
2,72,70.45,False,False,1,1,1,0,1,0
1,68,85.5,False,True,1,0,1,0,1,0
0,1,20.2,True,False,0,0,1,0,1,1
0,38,54.5,False,False,1,0,0,0,0,0
0,2,20.75,True,False,0,0,0,0,0,0
0,11,20.35,True,False,0,0,0,0,0,0
1,20,91.0,False,True,0,0,1,1,1,0
2,72,104.8,False,True,0,0,1,0,1,0
0,3,74.75,False,True,0,0,1,0,1,1
0,23,104.05,False,True,0,1,1,0,0,1
0,40,51.1,False,False,0,1,1,0,0,0
0,62,89.8,False,True,0,0,1,1,1,0
0,22,20.55,True,False,0,0,1,0,0,0
0,11,64.05,False,False,1,0,0,0,1,0
0,7,74.85,False,True,0,0,1,1,0,0
0,13,96.65,False,True,1,0,1,0,0,1
0,1,20.05,True,False,0,0,0,1,0,1
0,39,103.45,False,True,0,0,1,0,0,1
0,3,25.0,False,False,0,0,0,0,0,0
2,58,20.3,True,False,0,0,0,0,1,0
0,6,26.35,True,False,0,0,0,0,0,0
0,1,19.9,True,False,0,0,1,0,0,1
0,22,54.7,False,False,0,0,1,0,0,0
0,14,46.35,False,False,0,0,0,0,0,1
1,64,90.25,False,True,0,0,0,0,1,0
0,1,19.95,True,False,0,0,0,0,0,1
0,6,20.65,True,False,0,0,0,0,0,0
0,1,79.6,False,True,0,0,0,0,0,1
1,39,25.45,True,False,0,0,0,0,1,0
1,20,19.5,True,False,0,0,0,0,0,0
0,1,75.9,False,True,0,1,1,0,0,1
0,1,76.2,False,True,0,0,0,0,0,1
1,64,66.15,False,False,1,0,1,0,1,0
0,1,19.25,True,False,0,0,0,0,0,1
0,46,69.1,False,False,0,0,1,0,1,0
1,28,39.1,False,False,0,0,1,1,0,0
0,33,20.05,True,False,0,0,0,0,0,0
1,39,59.8,False,False,1,0,0,0,0,0
0,42,84.3,False,True,0,1,1,0,0,1
0,1,48.6,False,False,0,0,1,0,0,0
0,7,79.0,False,True,0,0,1,0,0,1
2,70,105.35,False,True,1,0,0,1,1,0
2,65,25.1,True,False,0,0,1,0,1,0
0,1,49.75,False,False,1,0,0,0,0,0
0,18,94.75,False,True,0,0,1,0,0,0
0,24,93.0,False,True,0,0,1,0,0,0
2,63,71.9,False,False,1,1,1,0,1,0
1,44,77.55,False,False,0,0,1,0,0,0
0,4,19.85,True,False,0,0,1,0,0,0
0,1,70.25,False,True,0,0,1,0,0,1
0,37,95.25,False,True,0,0,1,0,0,0
0,10,84.6,False,True,0,0,1,1,1,1
0,34,25.05,False,False,0,0,1,0,1,0
1,35,53.15,False,False,1,0,0,0,1,0
0,4,20.15,True,False,0,0,0,0,0,0
0,39,101.25,False,True,0,1,1,1,0,0
1,43,100.55,False,True,0,0,1,1,1,0
0,17,24.1,True,False,0,0,0,0,0,1
2,61,25.3,True,False,0,0,0,0,1,0
1,49,71.8,False,False,1,0,0,0,0,0
1,4,19.7,True,False,0,0,0,0,0,0
2,64,49.85,False,False,0,1,0,0,0,0
0,3,69.6,False,True,0,0,1,0,0,0
0,1,19.75,True,False,0,0,0,0,0,0
1,40,80.8,False,True,0,0,0,0,0,0
0,1,60.0,False,False,1,1,1,0,0,1
0,8,86.55,False,True,0,0,1,0,0,1
0,1,20.85,True,False,0,0,1,1,0,1
1,34,64.2,False,False,0,1,0,1,1,0
0,1,35.0,False,False,0,0,0,0,0,0
0,39,50.75,False,False,0,0,1,0,0,1
1,58,105.5,False,True,1,1,1,1,1,1
2,45,19.2,True,False,0,0,0,0,0,0
0,6,85.15,False,True,1,0,1,1,1,1
1,43,90.65,False,True,1,1,1,0,1,0
2,41,20.0,True,False,0,0,1,0,0,0
0,5,74.65,False,True,0,0,1,0,0,0
2,72,61.2,False,False,1,1,1,0,1,0
1,4,19.95,True,False,0,0,0,0,0,0
0,9,54.8,False,False,0,1,0,0,0,0
2,72,73.45,False,False,0,0,1,1,1,0
1,33,51.45,False,False,0,1,1,0,0,0
2,72,80.45,False,True,1,0,0,0,1,0
0,22,54.2,False,False,1,1,1,0,0,1
1,70,109.5,False,True,0,1,1,0,0,1
0,21,104.4,False,True,0,0,0,0,0,1
0,15,85.3,False,True,0,0,0,0,0,0
0,29,79.3,False,True,0,1,1,1,0,0
0,15,76.5,False,False,0,1,0,0,1,0
0,71,105.1,False,True,1,0,1,1,1,1
2,72,25.4,True,False,0,0,0,1,1,0
0,19,86.85,False,True,0,0,1,0,0,0
0,1,19.65,True,False,0,0,0,0,0,0
0,1,75.7,False,True,0,0,1,0,0,1
0,2,45.55,False,False,0,0,0,0,0,0
0,11,78.1,False,True,0,0,1,1,1,0
1,12,19.3,True,False,0,0,0,0,0,0
2,70,110.5,False,True,0,1,1,0,0,0
0,20,90.8,False,True,0,0,0,1,0,1
0,23,20.3,True,False,0,0,1,0,1,0
2,49,81.35,False,False,1,1,0,1,1,0
0,4,97.95,False,True,0,0,1,0,0,1
0,32,108.15,False,True,1,1,1,0,1,1
0,2,55.3,False,False,0,0,1,0,0,0
2,69,56.55,False,False,1,0,0,1,1,0
0,6,80.5,False,True,0,0,1,0,1,1
2,24,19.7,True,False,0,0,1,0,0,0
1,32,104.05,False,True,0,0,1,0,1,0
2,27,52.85,False,False,1,0,0,0,1,0
0,27,104.3,False,True,1,1,1,1,1,1
0,58,80.65,False,True,0,1,0,0,1,0
0,1,71.35,False,True,0,0,1,0,0,1
2,18,24.65,True,False,0,0,1,0,1,0
2,47,21.3,True,False,0,0,1,0,1,0
2,70,110.2,False,True,0,1,1,0,0,0
0,13,89.4,False,True,0,1,0,0,0,1
0,36,51.05,False,False,1,0,0,0,1,0
2,67,19.8,True,False,0,0,1,0,0,0
0,10,19.9,True,False,0,0,1,0,0,0
0,19,87.3,False,True,1,0,1,1,0,0
2,71,19.85,True,False,0,0,0,0,1,0
2,72,89.4,False,False,1,1,1,0,0,0
2,48,20.0,True,False,0,0,0,0,0,0
0,1,20.05,True,False,0,0,0,0,0,0
0,18,83.25,False,False,1,1,0,0,0,0
0,1,20.6,True,False,0,0,0,0,0,1
2,67,102.9,False,True,0,1,0,1,1,0
2,69,39.1,False,False,1,1,0,0,0,0
0,19,99.95,False,True,0,0,1,0,0,1
2,72,114.5,False,True,1,1,1,1,0,0
2,38,20.2,True,False,0,0,0,1,0,0
1,40,55.8,False,False,0,0,0,1,0,0
2,61,24.2,True,False,0,0,1,0,0,0
0,10,81.0,False,True,0,0,1,0,1,1
1,32,72.8,False,False,1,1,1,0,1,0
0,21,99.85,False,True,0,0,1,0,1,0
1,59,99.5,False,True,0,0,1,1,0,0
0,13,70.15,False,True,0,0,1,1,0,1
2,47,20.25,True,False,0,0,0,0,1,0
2,69,26.0,True,False,0,0,1,0,1,0
0,2,19.9,True,False,0,0,1,0,1,0
0,22,19.05,True,False,0,0,0,0,1,0
0,15,96.5,False,True,1,0,1,1,0,0
2,53,19.85,True,False,0,0,0,0,1,0
0,28,25.7,True,False,0,0,0,1,0,0
1,22,20.3,True,False,0,0,0,0,0,0
0,1,70.15,False,True,0,0,1,0,0,1
0,16,91.55,False,True,0,1,1,1,0,0
2,48,39.4,False,False,1,1,0,0,0,0
0,30,105.7,False,True,1,1,1,1,1,0
0,3,70.25,False,True,0,0,1,0,0,0
2,57,93.75,False,True,1,1,0,1,0,0
1,68,96.55,False,True,1,0,1,1,1,1
1,23,60.0,False,False,0,1,0,0,1,0
2,65,59.8,False,False,0,1,1,0,1,0
1,44,90.65,False,True,0,0,1,0,1,0
2,71,109.0,False,True,1,0,1,0,1,0
1,37,68.1,False,False,1,1,0,0,1,0
0,12,20.4,True,False,0,0,0,0,0,0
2,69,81.95,False,False,0,1,1,0,1,0
0,35,60.55,False,False,1,0,0,0,0,0
0,5,65.6,False,False,0,1,1,0,1,0
2,58,82.5,False,True,0,0,0,0,1,0
2,72,82.3,False,False,1,1,1,0,1,0
2,72,68.15,False,False,1,1,0,0,0,0
0,1,20.3,True,False,0,0,0,0,1,0
1,39,95.55,False,True,1,1,1,0,0,1
1,53,20.2,True,False,0,0,0,0,1,0
0,27,89.2,False,True,0,1,1,0,0,0
0,1,69.65,False,True,0,0,1,1,0,1
0,1,89.3,False,True,0,0,1,1,0,1
0,18,74.8,False,True,1,0,0,0,0,0
2,46,20.2,True,False,0,0,1,0,0,0
2,72,84.4,False,False,1,1,1,0,1,0
0,36,87.55,False,True,0,1,1,0,0,1
0,4,25.15,False,False,0,0,1,0,0,0
2,25,19.8,True,False,0,0,0,0,1,0
0,40,50.85,False,False,0,0,1,0,0,0
0,63,102.4,False,True,0,0,1,0,0,0
0,15,96.3,False,True,1,1,1,1,0,1
0,14,55.5,False,False,0,0,1,0,1,0
2,72,109.75,False,True,0,1,1,1,1,0
0,39,106.4,False,True,1,0,1,0,0,0
2,47,60.0,False,False,1,0,1,0,1,0
0,19,88.8,False,True,1,1,1,0,1,0
0,5,85.2,False,True,0,0,1,0,0,1
0,13,35.1,False,False,0,0,1,0,0,1
0,17,80.05,False,True,0,0,0,0,1,0
0,34,75.55,False,True,0,0,1,1,0,0
0,42,49.55,False,False,0,0,1,0,0,0
0,5,81.3,False,True,0,0,1,0,0,1
2,71,23.9,True,False,0,0,0,0,1,0
0,19,66.4,False,False,1,0,0,1,1,0
0,2,19.6,True,False,0,0,1,0,0,1
2,57,18.8,True,False,0,0,0,0,1,0
2,72,108.4,False,True,0,1,1,0,0,0
0,6,85.95,False,True,0,0,1,0,0,0
0,17,85.45,False,True,0,0,1,0,0,1
2,61,80.9,False,False,0,0,0,0,1,0
0,1,71.0,False,True,0,0,1,0,0,1
2,48,111.8,False,True,1,1,0,0,1,0
0,16,20.6,True,False,0,0,1,0,1,0
0,9,85.05,False,True,0,0,1,1,0,1
0,3,44.6,False,False,0,0,0,0,0,0
0,1,44.4,False,False,0,0,1,0,0,1
2,65,105.1,False,True,0,0,0,0,1,0
2,70,115.15,False,True,1,1,1,0,1,0
1,60,59.8,False,False,1,0,1,0,0,0
1,69,26.3,True,False,0,0,1,0,0,0
0,35,70.55,False,True,0,0,0,1,0,0
0,22,20.05,True,False,0,0,1,0,0,0
2,66,79.85,False,False,0,0,0,0,1,0
0,1,70.3,False,True,0,0,1,1,0,1
0,1,79.35,False,True,0,0,1,0,1,1
0,34,90.05,False,True,0,0,1,0,1,0
2,72,24.45,True,False,0,0,0,0,1,0
1,31,59.95,False,False,1,1,0,0,0,0
1,30,25.35,True,False,0,0,0,0,1,0
0,9,90.8,False,True,0,0,1,0,1,1
0,20,70.45,False,True,0,0,1,0,0,1
0,19,34.3,False,False,0,0,1,1,1,0
0,65,105.05,False,True,1,0,1,0,0,0
2,30,19.3,True,False,0,0,0,0,0,0
1,6,19.15,True,False,0,0,0,0,0,0
